product_id,region,on_hand_qty,reorder_point,snapshot_date
PROD000145,West,55,48,2026-03-12
PROD000197,Southeast,228,66,2026-03-12
PROD000184,West,31,53,2026-03-12
PROD000009,Midwest,119,46,2026-03-12
PROD000085,West,223,30,2026-03-12
PROD000247,West,3,57,2026-03-12
PROD000081,West,51,67,2026-03-12
PROD000019,Northeast,207,52,2026-03-12
PROD000064,Northeast,160,66,2026-03-12
PROD000030,West,178,20,2026-03-12
PROD000109,Midwest,74,64,2026-03-12
PROD000061,West,70,26,2026-03-12
PROD000172,Northeast,214,42,2026-03-12
PROD000011,Southeast,68,27,2026-03-12
PROD000106,Northeast,78,55,2026-03-12
PROD000021,Southeast,113,39,2026-03-12
PROD000051,Southeast,222,27,2026-03-12
PROD000057,Southeast,12,60,2026-03-12
PROD000128,Midwest,52,30,2026-03-12
PROD000171,West,24,51,2026-03-12
PROD000209,Midwest,138,65,2026-03-12
PROD000038,Northeast,52,69,2026-03-12
PROD000180,Midwest,10,66,2026-03-12
PROD000082,Midwest,7,51,2026-03-12
PROD000034,Southeast,164,39,2026-03-12
PROD000125,Northeast,7,22,2026-03-12
PROD000115,Northeast,44,34,2026-03-12
PROD000159,Northeast,98,34,2026-03-12
PROD000205,West,71,45,2026-03-12
PROD000101,Northeast,145,32,2026-03-12
PROD000127,West,210,25,2026-03-12
PROD000194,Midwest,111,24,2026-03-12
PROD000041,Southeast,66,17,2026-03-12
PROD000169,Southeast,63,50,2026-03-12
PROD000078,Midwest,141,28,2026-03-12
PROD000230,Southeast,127,56,2026-03-12
PROD000053,Southeast,73,16,2026-03-12
PROD000069,Southeast,4,32,2026-03-12
PROD000022,Midwest,148,65,2026-03-12
PROD000074,Northeast,91,51,2026-03-12
PROD000154,West,223,52,2026-03-12
PROD000089,Southeast,33,46,2026-03-12
PROD000065,Southeast,233,25,2026-03-12
PROD000149,Northeast,153,49,2026-03-12
PROD000237,Northeast,42,21,2026-03-13
PROD000203,West,56,26,2026-03-13
PROD000009,Northeast,35,46,2026-03-13
PROD000131,Southeast,20,56,2026-03-13
PROD000211,West,226,43,2026-03-13
PROD000207,Midwest,79,62,2026-03-13
PROD000054,Northeast,85,21,2026-03-13
PROD000002,West,151,59,2026-03-13
PROD000076,West,57,50,2026-03-13
PROD000145,Midwest,114,37,2026-03-13
PROD000162,Midwest,169,66,2026-03-13
PROD000056,Midwest,38,43,2026-03-13
PROD000112,West,87,54,2026-03-13
PROD000183,Northeast,104,27,2026-03-13
PROD000077,Southeast,112,19,2026-03-13
PROD000003,West,237,28,2026-03-13
PROD000220,Midwest,180,15,2026-03-13
PROD000102,Southeast,45,21,2026-03-13
PROD000198,Midwest,217,53,2026-03-13
PROD000119,Northeast,227,61,2026-03-13
PROD000164,Midwest,152,24,2026-03-13
PROD000127,Midwest,60,18,2026-03-13
PROD000169,Southeast,150,26,2026-03-13
PROD000036,Midwest,95,49,2026-03-13
PROD000178,Southeast,51,61,2026-03-13
PROD000038,West,157,21,2026-03-13
PROD000105,Northeast,88,62,2026-03-13
PROD000008,West,28,34,2026-03-13
PROD000011,Northeast,77,41,2026-03-13
PROD000082,Southeast,214,51,2026-03-13
PROD000018,Northeast,186,57,2026-03-13
PROD000192,Midwest,179,48,2026-03-13
PROD000204,Southeast,102,67,2026-03-13
PROD000031,Northeast,210,20,2026-03-13
PROD000245,West,221,34,2026-03-13
PROD000167,Midwest,47,46,2026-03-13
PROD000058,Northeast,207,33,2026-03-13
PROD000049,Midwest,152,30,2026-03-13
PROD000142,Southeast,83,69,2026-03-13
PROD000189,West,26,59,2026-03-13
PROD000205,Northeast,105,27,2026-03-13
PROD000148,Northeast,81,55,2026-03-13
PROD000166,Midwest,43,48,2026-03-13
PROD000168,Midwest,124,16,2026-03-13
PROD000048,Southeast,136,22,2026-03-13
PROD000141,West,111,44,2026-03-13
PROD000163,Midwest,94,36,2026-03-13
PROD000047,West,65,23,2026-03-13
PROD000060,Northeast,203,24,2026-03-13
PROD000239,Southeast,212,48,2026-03-13
PROD000234,Southeast,143,19,2026-03-13
PROD000221,Northeast,187,68,2026-03-13
PROD000064,Northeast,111,53,2026-03-13
PROD000062,Midwest,55,67,2026-03-13
PROD000100,West,213,66,2026-03-13
PROD000023,Southeast,179,62,2026-03-13
PROD000199,Northeast,41,35,2026-03-13
PROD000010,West,155,29,2026-03-13
PROD000229,Northeast,21,29,2026-03-13
PROD000078,Southeast,121,37,2026-03-13
PROD000185,Northeast,37,31,2026-03-13
PROD000052,Southeast,101,58,2026-03-13
PROD000029,Northeast,97,49,2026-03-13
PROD000025,Northeast,160,22,2026-03-13
PROD000020,Northeast,196,41,2026-03-13
PROD000179,Southeast,49,30,2026-03-13
PROD000109,West,129,33,2026-03-13
PROD000041,Southeast,47,19,2026-03-13
PROD000053,Southeast,223,55,2026-03-13
PROD000217,Midwest,165,63,2026-03-13
PROD000042,Southeast,182,33,2026-03-13
PROD000007,Northeast,72,35,2026-03-13
PROD000108,West,182,16,2026-03-13
PROD000061,Midwest,172,26,2026-03-13
PROD000033,Southeast,93,58,2026-03-13
PROD000117,West,224,51,2026-03-13
PROD000226,Southeast,227,59,2026-03-13
PROD000155,Southeast,47,15,2026-03-13
PROD000012,Southeast,54,58,2026-03-13
PROD000151,Northeast,34,19,2026-03-13
PROD000138,Southeast,60,54,2026-03-13
PROD000024,Northeast,182,31,2026-03-13
PROD000194,Midwest,34,62,2026-03-13
PROD000125,West,225,37,2026-03-13
PROD000249,Northeast,57,34,2026-03-13
PROD000152,Southeast,117,28,2026-03-13
PROD000233,West,49,62,2026-03-13
PROD000140,Midwest,103,41,2026-03-13
PROD000063,West,209,38,2026-03-13
PROD000165,Midwest,1,52,2026-03-13
PROD000235,West,172,41,2026-03-13
PROD000114,West,192,16,2026-03-13
PROD000172,Southeast,159,17,2026-03-13
PROD000134,Midwest,42,50,2026-03-13
PROD000073,West,181,29,2026-03-13
PROD000196,Southeast,33,61,2026-03-13
PROD000160,Midwest,203,29,2026-03-13
PROD000170,West,135,39,2026-03-13
PROD000057,Northeast,202,26,2026-03-13
PROD000111,West,162,65,2026-03-13
PROD000159,Midwest,235,49,2026-03-13
PROD000095,Midwest,225,54,2026-03-13
PROD000098,Midwest,239,29,2026-03-13
PROD000195,West,201,21,2026-03-13
PROD000088,Southeast,218,16,2026-03-13
PROD000218,Southeast,6,61,2026-03-13
PROD000028,Midwest,117,41,2026-03-13
PROD000126,West,214,52,2026-03-13
PROD000091,Northeast,212,42,2026-03-13
PROD000075,Midwest,56,39,2026-03-13
PROD000216,Southeast,190,24,2026-03-13
PROD000219,Southeast,209,45,2026-03-13
PROD000121,Midwest,92,24,2026-03-13
PROD000212,Midwest,49,57,2026-03-13
PROD000104,Southeast,171,20,2026-03-13
PROD000215,Southeast,11,18,2026-03-13
PROD000232,Northeast,118,33,2026-03-13
PROD000157,Northeast,49,34,2026-03-13
PROD000238,Southeast,148,23,2026-03-13
PROD000059,Southeast,171,54,2026-03-13
PROD000028,Midwest,4,52,2026-03-14
PROD000169,Midwest,11,37,2026-03-14
PROD000178,Southeast,49,57,2026-03-14
PROD000165,Northeast,3,67,2026-03-14
PROD000195,Northeast,76,34,2026-03-14
PROD000042,West,162,66,2026-03-14
PROD000129,Northeast,146,29,2026-03-14
PROD000053,Midwest,105,43,2026-03-14
PROD000224,Southeast,108,31,2026-03-14
PROD000010,Northeast,65,34,2026-03-14
PROD000104,Midwest,0,36,2026-03-14
PROD000153,Southeast,16,60,2026-03-14
PROD000162,Southeast,161,31,2026-03-14
PROD000041,Southeast,0,36,2026-03-14
PROD000158,West,111,17,2026-03-14
PROD000078,Midwest,76,22,2026-03-14
PROD000113,West,194,33,2026-03-14
PROD000212,West,203,61,2026-03-14
PROD000084,Midwest,31,31,2026-03-14
PROD000110,Northeast,50,18,2026-03-14
PROD000240,Midwest,169,32,2026-03-14
PROD000217,West,26,62,2026-03-14
PROD000091,Northeast,183,47,2026-03-14
PROD000021,Midwest,229,16,2026-03-14
PROD000071,Northeast,116,47,2026-03-14
PROD000250,Southeast,58,50,2026-03-14
PROD000239,Midwest,52,41,2026-03-14
PROD000173,Southeast,156,43,2026-03-14
PROD000170,West,225,59,2026-03-14
PROD000180,Northeast,223,15,2026-03-14
PROD000241,Midwest,36,58,2026-03-14
PROD000066,Southeast,175,28,2026-03-14
PROD000036,Midwest,63,41,2026-03-14
PROD000011,Midwest,90,50,2026-03-14
PROD000024,West,26,19,2026-03-14
PROD000216,Southeast,100,52,2026-03-14
PROD000135,Midwest,169,60,2026-03-14
PROD000225,Southeast,156,41,2026-03-14
PROD000143,Northeast,231,18,2026-03-14
PROD000201,West,140,27,2026-03-14
PROD000105,Midwest,95,59,2026-03-14
PROD000076,Northeast,219,68,2026-03-14
PROD000196,Midwest,1,27,2026-03-14
PROD000120,Northeast,201,16,2026-03-14
PROD000054,West,22,67,2026-03-14
PROD000040,Northeast,87,45,2026-03-14
PROD000228,Northeast,90,34,2026-03-14
PROD000176,Southeast,44,32,2026-03-14
PROD000166,West,70,57,2026-03-14
PROD000227,West,113,53,2026-03-14
PROD000025,Northeast,128,68,2026-03-14
PROD000247,Northeast,227,34,2026-03-14
PROD000187,West,58,66,2026-03-14
PROD000119,Northeast,207,46,2026-03-14
PROD000108,Southeast,55,45,2026-03-14
PROD000080,Northeast,22,19,2026-03-14
PROD000242,Midwest,33,46,2026-03-14
PROD000144,Northeast,226,32,2026-03-14
PROD000206,West,208,26,2026-03-14
PROD000121,Northeast,129,50,2026-03-14
PROD000189,Midwest,208,65,2026-03-14
PROD000050,Southeast,80,41,2026-03-14
PROD000246,West,176,56,2026-03-14
PROD000017,Southeast,133,49,2026-03-14
PROD000064,Midwest,144,45,2026-03-14
PROD000194,Northeast,71,34,2026-03-14
PROD000204,Midwest,35,34,2026-03-14
PROD000085,West,228,17,2026-03-14
PROD000214,Northeast,84,61,2026-03-14
PROD000202,Midwest,82,42,2026-03-14
PROD000019,Southeast,91,64,2026-03-14
PROD000130,Southeast,45,61,2026-03-14
PROD000226,Midwest,1,17,2026-03-14
PROD000087,Northeast,4,67,2026-03-14
PROD000082,Southeast,234,37,2026-03-14
PROD000029,Midwest,28,58,2026-03-14
PROD000146,Southeast,206,40,2026-03-14
PROD000075,Midwest,31,64,2026-03-14
PROD000039,West,137,60,2026-03-14
PROD000193,Northeast,191,15,2026-03-14
PROD000249,Midwest,127,46,2026-03-14
PROD000023,Northeast,214,44,2026-03-14
PROD000200,Midwest,115,21,2026-03-14
PROD000086,Midwest,235,37,2026-03-14
PROD000232,Midwest,10,67,2026-03-14
PROD000096,Northeast,101,40,2026-03-14
PROD000059,West,236,37,2026-03-14
PROD000151,Midwest,204,50,2026-03-14
PROD000185,Northeast,45,45,2026-03-14
PROD000004,Midwest,65,66,2026-03-14
PROD000018,Southeast,202,44,2026-03-14
PROD000157,West,16,21,2026-03-14
PROD000183,Northeast,215,56,2026-03-14
PROD000045,Southeast,75,51,2026-03-14
PROD000233,Northeast,169,62,2026-03-14
PROD000126,Northeast,150,39,2026-03-14
PROD000141,Midwest,70,54,2026-03-14
PROD000159,Southeast,92,22,2026-03-14
PROD000128,Midwest,222,32,2026-03-14
PROD000229,Midwest,20,39,2026-03-14
PROD000184,Northeast,115,20,2026-03-14
PROD000026,Southeast,174,52,2026-03-14
PROD000215,Southeast,184,46,2026-03-14
PROD000092,Northeast,122,61,2026-03-14
PROD000235,Northeast,31,44,2026-03-14
PROD000138,Midwest,165,31,2026-03-14
PROD000014,Northeast,189,24,2026-03-14
PROD000168,Midwest,195,68,2026-03-14
PROD000188,Southeast,198,56,2026-03-14
PROD000207,Southeast,71,15,2026-03-14
PROD000223,Southeast,193,64,2026-03-14
PROD000088,West,104,39,2026-03-14
PROD000060,West,172,22,2026-03-14
PROD000248,West,131,16,2026-03-14
PROD000090,Midwest,141,38,2026-03-14
PROD000177,West,195,29,2026-03-14
PROD000203,Southeast,217,43,2026-03-14
PROD000237,Northeast,90,59,2026-03-14
PROD000051,West,88,33,2026-03-14
PROD000034,West,35,33,2026-03-14
PROD000238,Midwest,27,52,2026-03-15
PROD000067,Northeast,46,22,2026-03-15
PROD000032,Midwest,156,66,2026-03-15
PROD000172,Midwest,93,69,2026-03-15
PROD000016,West,207,33,2026-03-15
PROD000142,Southeast,4,40,2026-03-15
PROD000192,Southeast,169,29,2026-03-15
PROD000080,Midwest,224,65,2026-03-15
PROD000004,Northeast,163,54,2026-03-15
PROD000245,Northeast,205,29,2026-03-15
PROD000063,Northeast,9,64,2026-03-15
PROD000122,Northeast,197,21,2026-03-15
PROD000069,Midwest,148,63,2026-03-15
PROD000027,West,207,34,2026-03-15
PROD000191,Midwest,152,68,2026-03-15
PROD000020,Northeast,181,61,2026-03-15
PROD000196,Northeast,78,22,2026-03-15
PROD000085,West,71,69,2026-03-15
PROD000102,Midwest,192,15,2026-03-15
PROD000202,Southeast,146,22,2026-03-15
PROD000026,Northeast,209,15,2026-03-15
PROD000152,West,22,59,2026-03-15
PROD000186,Southeast,174,35,2026-03-15
PROD000195,West,135,48,2026-03-15
PROD000148,Southeast,82,41,2026-03-15
PROD000092,Midwest,52,40,2026-03-15
PROD000216,Southeast,227,51,2026-03-15
PROD000023,Southeast,165,48,2026-03-15
PROD000049,Midwest,225,54,2026-03-15
PROD000011,Midwest,147,66,2026-03-15
PROD000153,Midwest,94,61,2026-03-15
PROD000178,Southeast,160,50,2026-03-15
PROD000117,Midwest,237,24,2026-03-15
PROD000155,West,67,43,2026-03-15
PROD000237,West,198,48,2026-03-15
PROD000134,Midwest,104,57,2026-03-15
PROD000059,Midwest,38,26,2026-03-15
PROD000107,Midwest,230,64,2026-03-15
PROD000105,Northeast,4,51,2026-03-15
PROD000200,Northeast,194,27,2026-03-15
PROD000003,West,68,30,2026-03-15
PROD000115,Midwest,47,66,2026-03-15
PROD000145,Northeast,62,53,2026-03-15
PROD000138,Southeast,180,37,2026-03-15
PROD000151,Midwest,144,67,2026-03-15
PROD000147,Northeast,83,55,2026-03-15
PROD000042,Northeast,138,17,2026-03-15
PROD000047,Midwest,97,26,2026-03-15
PROD000077,West,59,46,2026-03-15
PROD000109,Midwest,236,66,2026-03-15
PROD000106,Southeast,37,46,2026-03-15
PROD000161,Midwest,76,18,2026-03-15
PROD000086,Northeast,22,43,2026-03-15
PROD000066,Northeast,195,58,2026-03-15
PROD000208,Southeast,15,26,2026-03-15
PROD000217,Midwest,125,59,2026-03-15
PROD000212,Northeast,163,61,2026-03-15
PROD000190,West,118,63,2026-03-15
PROD000111,Southeast,17,56,2026-03-15
PROD000091,Northeast,34,65,2026-03-15
PROD000031,Midwest,61,30,2026-03-15
PROD000036,West,116,33,2026-03-15
PROD000168,West,222,63,2026-03-15
PROD000187,Northeast,56,18,2026-03-15
PROD000100,Southeast,9,48,2026-03-15
PROD000012,Midwest,56,27,2026-03-15
PROD000014,Southeast,17,55,2026-03-15
PROD000051,Southeast,121,29,2026-03-15
PROD000108,Midwest,187,38,2026-03-15
PROD000218,West,128,56,2026-03-15
PROD000017,West,25,59,2026-03-15
PROD000010,West,179,17,2026-03-15
PROD000071,West,49,55,2026-03-15
PROD000167,Northeast,27,60,2026-03-15
PROD000132,Southeast,123,26,2026-03-15
PROD000179,Midwest,148,48,2026-03-15
PROD000037,Northeast,188,26,2026-03-15
PROD000156,Northeast,10,26,2026-03-15
PROD000215,Midwest,58,36,2026-03-15
PROD000236,Southeast,17,56,2026-03-15
PROD000007,Northeast,62,48,2026-03-15
PROD000005,Midwest,235,48,2026-03-15
PROD000176,West,63,17,2026-03-15
PROD000197,Midwest,163,31,2026-03-15
PROD000008,Northeast,235,22,2026-03-15
PROD000097,Southeast,108,63,2026-03-15
PROD000246,Southeast,82,32,2026-03-15
PROD000182,Southeast,227,29,2026-03-15
PROD000088,Southeast,103,60,2026-03-15
PROD000206,Midwest,91,40,2026-03-15
PROD000181,Northeast,176,68,2026-03-15
PROD000199,West,13,66,2026-03-15
PROD000188,Midwest,186,16,2026-03-15
PROD000083,West,229,18,2026-03-15
PROD000221,Midwest,153,37,2026-03-15
PROD000162,Northeast,63,55,2026-03-15
PROD000043,Southeast,62,44,2026-03-15
PROD000089,Southeast,114,23,2026-03-15
PROD000173,Southeast,44,15,2026-03-15
PROD000204,Midwest,104,40,2026-03-15
PROD000090,Southeast,182,29,2026-03-15
PROD000214,West,150,51,2026-03-15
PROD000021,Northeast,162,19,2026-03-15
PROD000213,Southeast,7,18,2026-03-15
PROD000033,Southeast,58,46,2026-03-15
PROD000149,Southeast,146,50,2026-03-15
PROD000065,Northeast,123,17,2026-03-15
PROD000114,West,37,61,2026-03-15
PROD000209,Northeast,34,42,2026-03-15
PROD000118,West,27,58,2026-03-15
PROD000120,Northeast,51,51,2026-03-15
PROD000205,Midwest,133,55,2026-03-15
PROD000025,Southeast,140,37,2026-03-15
PROD000075,Northeast,127,16,2026-03-15
PROD000211,Southeast,36,62,2026-03-15
PROD000242,Midwest,43,44,2026-03-15
PROD000124,Midwest,40,69,2026-03-15
PROD000119,West,111,27,2026-03-15
PROD000128,Southeast,77,24,2026-03-15
PROD000175,Southeast,224,58,2026-03-15
PROD000079,Southeast,99,48,2026-03-16
PROD000200,West,189,41,2026-03-16
PROD000018,Southeast,108,52,2026-03-16
PROD000091,Southeast,151,63,2026-03-16
PROD000204,Northeast,171,19,2026-03-16
PROD000023,West,172,48,2026-03-16
PROD000244,Midwest,188,37,2026-03-16
PROD000207,Northeast,12,57,2026-03-16
PROD000016,Northeast,181,24,2026-03-16
PROD000206,Southeast,18,40,2026-03-16
PROD000041,Northeast,53,31,2026-03-16
PROD000075,Northeast,200,30,2026-03-16
PROD000161,West,236,41,2026-03-16
PROD000011,Northeast,217,58,2026-03-16
PROD000180,West,119,35,2026-03-16
PROD000242,West,175,41,2026-03-16
PROD000076,Southeast,178,17,2026-03-16
PROD000241,West,84,43,2026-03-16
PROD000096,West,112,51,2026-03-16
PROD000189,Northeast,49,63,2026-03-16
PROD000082,Northeast,96,45,2026-03-16
PROD000137,Midwest,59,35,2026-03-16
PROD000199,Midwest,78,62,2026-03-16
PROD000165,Southeast,173,56,2026-03-16
PROD000063,Midwest,155,69,2026-03-16
PROD000005,Southeast,149,50,2026-03-16
PROD000187,West,44,29,2026-03-16
PROD000052,Midwest,148,30,2026-03-16
PROD000214,West,234,51,2026-03-16
PROD000112,Northeast,231,24,2026-03-16
PROD000053,Southeast,66,28,2026-03-16
PROD000095,Midwest,148,67,2026-03-16
PROD000218,Northeast,151,47,2026-03-16
PROD000182,Northeast,34,68,2026-03-16
PROD000019,Southeast,167,57,2026-03-16
PROD000048,West,124,44,2026-03-16
PROD000104,Northeast,44,25,2026-03-16
PROD000026,West,128,69,2026-03-16
PROD000134,Northeast,129,46,2026-03-16
PROD000115,West,102,27,2026-03-16
PROD000142,Southeast,210,33,2026-03-16
PROD000152,West,132,56,2026-03-16
PROD000247,West,186,59,2026-03-16
PROD000034,Southeast,73,49,2026-03-16
PROD000009,Midwest,152,53,2026-03-16
PROD000201,Northeast,141,16,2026-03-16
PROD000232,Northeast,57,33,2026-03-16
PROD000215,West,35,56,2026-03-16
PROD000119,Midwest,1,36,2026-03-16
PROD000089,West,223,44,2026-03-16
PROD000085,West,46,26,2026-03-16
PROD000032,West,216,46,2026-03-16
PROD000055,Midwest,171,49,2026-03-16
PROD000020,Southeast,200,47,2026-03-16
PROD000090,Midwest,126,16,2026-03-16
PROD000105,Midwest,26,18,2026-03-16
PROD000002,Northeast,30,68,2026-03-16
PROD000036,Midwest,164,38,2026-03-16
PROD000097,Southeast,212,33,2026-03-16
PROD000088,Midwest,6,25,2026-03-16
PROD000126,Southeast,90,40,2026-03-16
PROD000037,West,181,53,2026-03-16
PROD000116,Southeast,179,33,2026-03-16
PROD000228,Northeast,219,50,2026-03-16
PROD000246,Midwest,40,37,2026-03-16
PROD000100,West,224,40,2026-03-16
PROD000003,Midwest,34,66,2026-03-16
PROD000101,Midwest,94,58,2026-03-16
PROD000081,Northeast,12,24,2026-03-16
PROD000147,Southeast,119,69,2026-03-16
PROD000059,Southeast,155,42,2026-03-16
PROD000249,West,33,20,2026-03-16
PROD000190,Southeast,36,62,2026-03-16
PROD000080,Southeast,195,17,2026-03-16
PROD000156,West,34,42,2026-03-16
PROD000008,Midwest,170,51,2026-03-16
PROD000031,Northeast,101,40,2026-03-16
PROD000072,Southeast,107,42,2026-03-16
PROD000123,Northeast,146,54,2026-03-16
PROD000042,Northeast,34,63,2026-03-16
PROD000245,Northeast,67,34,2026-03-16
PROD000111,Southeast,114,17,2026-03-16
PROD000070,Southeast,202,31,2026-03-16
PROD000051,West,37,68,2026-03-16
PROD000229,West,109,51,2026-03-16
PROD000028,Northeast,235,52,2026-03-16
PROD000235,Midwest,148,54,2026-03-16
PROD000030,West,22,64,2026-03-16
PROD000173,Southeast,183,32,2026-03-16
PROD000162,West,201,56,2026-03-16
PROD000054,Midwest,122,64,2026-03-16
PROD000159,Northeast,220,27,2026-03-16
PROD000006,West,73,26,2026-03-16
PROD000043,Southeast,224,66,2026-03-16
PROD000109,West,210,58,2026-03-16
PROD000099,Southeast,5,44,2026-03-16
PROD000056,Midwest,75,42,2026-03-16
PROD000127,Southeast,59,52,2026-03-16
PROD000222,Northeast,226,56,2026-03-16
PROD000166,Midwest,20,60,2026-03-16
PROD000047,Midwest,176,37,2026-03-16
PROD000121,Southeast,124,33,2026-03-16
PROD000186,Southeast,80,23,2026-03-16
PROD000209,West,180,25,2026-03-16
PROD000163,West,119,28,2026-03-16
PROD000234,West,171,44,2026-03-16
PROD000078,Southeast,150,26,2026-03-16
PROD000169,Northeast,30,15,2026-03-16
PROD000092,Northeast,172,33,2026-03-16
PROD000102,Southeast,109,23,2026-03-16
PROD000208,Southeast,196,22,2026-03-16
PROD000170,Southeast,165,55,2026-03-16
PROD000151,Midwest,191,39,2026-03-16
PROD000176,West,33,40,2026-03-16
PROD000062,Southeast,183,43,2026-03-16
PROD000077,West,28,27,2026-03-16
PROD000113,Northeast,127,39,2026-03-16
PROD000203,Northeast,100,28,2026-03-16
PROD000093,West,27,34,2026-03-16
PROD000110,Southeast,50,61,2026-03-16
PROD000181,Northeast,76,57,2026-03-17
PROD000131,Northeast,153,15,2026-03-17
PROD000060,West,151,38,2026-03-17
PROD000197,Northeast,173,17,2026-03-17
PROD000076,Southeast,28,20,2026-03-17
PROD000054,Southeast,93,65,2026-03-17
PROD000209,Midwest,149,40,2026-03-17
PROD000152,Midwest,191,24,2026-03-17
PROD000097,Midwest,200,60,2026-03-17
PROD000170,Southeast,179,34,2026-03-17
PROD000161,Northeast,114,37,2026-03-17
PROD000219,Midwest,60,23,2026-03-17
PROD000223,West,0,19,2026-03-17
PROD000083,Northeast,219,47,2026-03-17
PROD000154,Northeast,171,38,2026-03-17
PROD000069,Northeast,175,47,2026-03-17
PROD000090,Midwest,133,59,2026-03-17
PROD000086,West,190,54,2026-03-17
PROD000180,Northeast,114,60,2026-03-17
PROD000026,Northeast,218,64,2026-03-17
PROD000198,Northeast,189,63,2026-03-17
PROD000028,Southeast,159,63,2026-03-17
PROD000128,Northeast,231,23,2026-03-17
PROD000186,Southeast,92,46,2026-03-17
PROD000177,Southeast,80,47,2026-03-17
PROD000190,Midwest,97,63,2026-03-17
PROD000091,Southeast,142,20,2026-03-17
PROD000029,Southeast,134,59,2026-03-17
PROD000191,West,181,35,2026-03-17
PROD000016,West,175,46,2026-03-17
PROD000085,Northeast,75,25,2026-03-17
PROD000188,Northeast,188,33,2026-03-17
PROD000040,Midwest,113,15,2026-03-17
PROD000221,Southeast,16,63,2026-03-17
PROD000228,West,12,22,2026-03-17
PROD000137,Midwest,146,22,2026-03-17
PROD000149,Southeast,195,15,2026-03-17
PROD000074,Northeast,55,56,2026-03-17
PROD000234,West,169,37,2026-03-17
PROD000243,Southeast,13,49,2026-03-17
PROD000024,Midwest,54,46,2026-03-17
